vader_score,vader_score_pos,vader_score_neg
0.0,0.0,0.0
0.0,0.0,0.0
0.4215,0.393,0.389
0.9656,0.546,0.0
0.7391,0.19,0.0
0.9557,0.468,0.101
0.8573,0.124,0.0
0.9848,0.485,0.0
0.8744,0.159,0.0
0.8807,0.185,0.0
0.9554,0.63,0.0
0.9558,0.609,0.0
0.5563,0.489,0.237
0.4404,0.592,0.0
0.7586,0.219,0.076
-0.8399,0.0,0.168
0.4588,0.5,0.0
0.8822,0.625,0.0
0.9408,0.234,0.0
-0.1779,0.0,0.254
0.7939,0.54,0.0
0.9032,0.316,0.073
0.9882,0.493,0.078
0.5262,0.43,0.0
0.6808,0.394,0.0
0.926,0.623,0.0
-0.796,0.185,0.183
0.4754,0.0,0.0
0.9607,0.53,0.0
0.4215,0.615,0.157
0.9785,0.466,0.059
0.8402,0.351,0.0
-0.7512,0.382,0.138
0.9344,0.44,0.0
0.0,0.0,0.0
0.8294,0.443,0.0
0.9673,0.224,0.0
0.9634,0.559,0.0
0.8268,0.211,0.104
0.836,0.787,0.0
0.9169,0.617,0.0
0.8115,0.255,0.0
0.8271,0.406,0.0
-0.836,0.0,0.257
0.9484,0.652,0.0
0.7624,0.34,0.087
0.928,0.804,0.0
0.9231,0.655,0.0
0.8929,0.44,0.0
-0.5719,0.0,0.0
0.9607,0.481,0.058
0.8442,0.478,0.0
0.9824,0.336,0.0
0.0,0.0,0.0
-0.2508,0.516,0.047
0.5106,0.615,0.0
0.93,0.619,0.0
0.8238,0.444,0.0
0.5719,0.171,0.0
-0.434,0.0,0.062
0.4404,0.367,0.0
0.2023,0.787,0.492
0.8851,0.724,0.181
0.8347,0.24,0.0
0.6249,0.313,0.0
-0.9168,0.259,0.269
0.6249,0.141,0.0
-0.1531,0.0,0.0
-0.9718,0.223,0.205
0.7964,0.565,0.0
0.6998,0.333,0.047
-0.7184,0.0,0.204
0.6801,0.857,0.15
0.6808,0.0,0.092
0.7906,0.7,0.0
0.0,0.0,0.0
-0.91,0.0,0.109
0.9271,0.733,0.0
-0.631,0.0,0.0
0.7845,0.496,0.0
0.8196,0.456,0.0
0.5423,0.252,0.153
0.8122,0.526,0.0
-0.5423,0.0,0.229
-0.8403,0.0,0.382
0.8313,0.328,0.075
0.323,0.328,0.0
-0.5719,0.0,0.0
0.4404,0.744,0.0
0.7096,1.0,0.0
0.765,0.174,0.0
0.9102,0.693,0.053
0.9001,0.796,0.0
0.9231,0.294,0.0
0.9905,0.299,0.0
0.3612,0.316,0.167
0.5423,0.291,0.091
0.743,0.677,0.0
0.936,0.338,0.0
0.8928,0.136,0.0
0.9802,0.553,0.0
0.9565,0.496,0.165
0.9153,0.281,0.223
0.9422,0.695,0.116
-0.6369,0.0,0.6
0.9408,0.582,0.0
0.9538,0.848,0.0
0.0,0.0,0.0
0.3182,0.315,0.0
0.8779,0.669,0.0
0.6368,0.0,0.036
0.9705,0.386,0.0
0.9289,0.384,0.636
-0.96,0.137,0.213
-0.9201,0.0,0.189
-0.5719,0.0,0.0
0.8932,0.669,0.05
0.9323,0.346,0.0
0.3169,0.0,0.083
0.5413,0.567,0.0
0.9081,0.608,0.0
0.8126,0.545,0.0
0.9538,0.49,0.0
0.9682,0.474,0.0
0.6249,0.451,0.0
0.9179,0.694,0.0
-0.9537,0.0,0.17
-0.296,0.0,0.268
0.8588,0.704,0.0
0.7939,0.615,0.0
0.895,0.543,0.086
0.9593,0.756,0.0
0.8047,0.258,0.0
0.5106,0.0,0.0
0.5994,0.178,0.0
0.0,0.0,0.0
0.9231,0.386,0.0
0.8213,0.228,0.0
0.8625,0.375,0.0
0.7933,0.613,0.084
0.8625,0.559,0.0
0.6486,0.562,0.0
0.5719,0.552,0.0
0.8878,0.724,0.0
0.8271,0.409,0.0
0.5318,0.406,0.052
0.8718,0.46,0.18
-0.5719,0.0,0.0
0.0,0.0,0.0
0.5574,0.0,0.0
-0.2893,0.508,0.115
-0.8439,0.0,0.278
0.926,0.529,0.0
-0.5423,0.0,0.0
0.1263,0.516,0.13
0.839,0.185,0.0
-0.5574,0.0,0.0
0.8807,0.28,0.0
0.8176,0.302,0.0
-0.9721,0.0,0.197
0.734,0.607,0.0
0.9169,0.699,0.0
0.8902,0.57,0.184
0.34,0.545,0.0
0.9701,0.355,0.0
0.9044,0.392,0.0
0.8807,0.47,0.0
0.0,0.0,0.0
0.6486,0.889,0.574
-0.7408,0.0,0.248
-0.7452,0.0,0.305
0.6597,0.452,0.216
0.9274,0.576,0.0
-0.5719,0.0,0.0
0.2006,0.047,0.0
0.7178,0.545,0.0
0.7467,0.187,0.423
0.5719,0.787,0.0
0.9877,0.324,0.0
0.5413,0.636,0.0
0.7751,0.124,0.0
0.2235,0.615,0.174
-0.8807,0.093,0.483
0.8955,0.307,0.164
0.4404,0.367,0.0
0.6901,0.389,0.126
-0.6141,0.326,0.11
0.9217,0.335,0.0
-0.4957,0.0,0.092
0.8271,0.836,0.152
0.0,0.0,0.0
-0.702,0.483,0.147
0.5859,0.649,0.0
-0.3818,0.0,0.342
0.9748,0.299,0.0
0.9567,0.117,0.034
0.5764,0.287,0.065
0.8012,0.742,0.0
0.9888,0.305,0.217
0.9242,0.566,0.0
0.3182,0.516,0.11
0.928,0.276,0.033
0.8593,0.696,0.123
0.8625,0.6,0.0
-0.6808,0.0,0.0
0.9665,0.384,0.0
0.9766,0.193,0.0
0.0,0.0,0.0
0.6597,0.435,0.0
0.9309,0.457,0.0
0.762,0.686,0.0
0.8225,0.465,0.0
-0.5267,0.0,0.128
0.3446,0.524,0.239
0.8934,0.326,0.0
-0.296,0.0,0.355
-0.2023,0.0,0.0
0.0,0.0,0.0
0.6249,0.804,0.0
0.8316,0.609,0.0
-0.296,0.0,0.524
0.7506,0.865,0.0
0.8858,0.531,0.0
0.8074,0.425,0.0
0.6249,0.472,0.0
0.0504,0.296,0.128
0.8625,0.762,0.0
-0.7783,0.0,0.756
0.607,0.304,0.122
0.0,0.0,0.0
-0.535,0.281,0.116
0.7506,0.291,0.0
0.9031,0.15,0.095
-0.7528,0.0,0.367
0.0,0.0,0.0
0.7833,0.153,0.0
-0.7096,0.0,0.216
0.884,0.375,0.064
0.6249,0.215,0.0
-0.6801,0.0,0.114
0.7269,0.294,0.0
-0.1027,0.0,0.0
0.2929,0.383,0.179
-0.7929,0.0,0.136
0.801,0.347,0.0
0.7902,0.382,0.197
0.0,0.0,0.0
0.6249,0.506,0.0
0.4404,0.744,0.0
0.0,0.0,0.0
0.9741,0.372,0.0
-0.4404,0.0,0.053
0.6369,0.67,0.091
0.0,0.0,0.0
0.8016,0.337,0.0
0.8998,0.55,0.12
0.9217,0.231,0.007
0.7579,0.293,0.0
0.0258,0.0,0.0
-0.4001,0.274,0.189
0.0,0.0,0.0
0.8591,0.282,0.0
-0.4058,0.156,0.205
0.8481,0.196,0.0
0.854,0.689,0.0
-0.296,0.0,0.355
0.1761,0.623,0.207
0.3798,0.672,0.242
-0.7322,0.104,0.117
-0.34,0.0,0.175
0.34,0.846,0.756
0.5859,0.792,0.0
0.4228,0.161,0.0
0.4588,0.592,0.0
0.8341,0.4,0.0
0.8807,0.773,0.0
0.9254,0.771,0.0
0.0,0.0,0.0
0.9348,0.399,0.0
-0.8218,0.0,0.538
0.9246,0.528,0.0
0.9382,0.274,0.0
0.4939,0.503,1.0
0.25,0.0,0.0
0.7706,0.494,0.174
0.9392,0.333,0.0
0.0,0.0,0.0
0.9863,0.449,0.0
0.9829,0.297,0.0
0.8887,0.356,0.0
0.8922,0.454,0.0
-0.8613,0.0,0.54
0.8511,0.401,0.117
0.9468,0.592,0.0
0.9042,0.804,0.0
0.3818,0.432,0.136
0.964,0.524,0.198
0.7964,0.467,0.0
0.5499,0.448,0.0
0.918,0.653,0.237
0.9551,0.301,0.0
0.4215,0.483,0.0
0.7351,0.756,0.0
0.0,0.0,0.0
0.9451,0.226,0.0
0.0,0.0,0.0
0.9163,0.571,0.0
0.8858,0.449,0.0
0.34,0.481,0.231
0.7996,0.344,0.0
-0.8553,0.0,0.113
0.9381,0.24,0.63
0.5965,0.0,0.0
-0.743,0.0,0.247
0.9581,0.705,0.0
0.7543,0.0,0.0
-0.7579,0.0,0.087
0.5574,0.0,0.0
0.0,0.0,0.0
0.9186,0.461,0.0
0.9337,0.323,0.083
0.8834,0.774,0.0
0.8126,0.183,0.0
-0.7615,0.0,0.1
0.2263,0.474,0.162
0.8481,0.477,0.0
0.4939,0.506,0.218
0.2732,0.444,0.149
0.4588,0.512,0.239
-0.8519,0.0,0.231
0.8271,0.435,0.0
0.7862,0.381,0.084
0.9472,0.297,0.0
0.9542,0.323,0.0
0.8519,0.588,0.0
0.7717,0.619,0.229
-0.296,0.0,0.015
0.5678,0.701,0.588
-0.5719,0.0,0.0
0.6597,0.176,0.0
0.9209,0.213,0.377
0.1027,0.0,0.048
0.836,0.497,0.0
0.5549,0.232,0.028
0.7184,0.375,0.0
-0.296,0.0,0.239
0.9447,0.367,0.0
0.9242,0.656,0.0
-0.1531,0.474,0.355
-0.5719,0.0,0.0
-0.8591,0.0,0.109
0.4404,0.348,0.099
0.5984,0.259,0.0
0.9739,0.293,0.0
0.9542,0.788,0.274
0.9715,0.335,0.0
0.9035,0.545,0.142
0.6249,0.672,0.0
0.6369,0.808,0.0
-0.5719,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.9325,0.732,0.0
0.9679,0.333,0.0
0.6249,0.506,0.0
0.9709,0.705,0.0
0.9498,0.594,0.0
0.1877,0.0,0.0
0.6249,0.785,0.0
0.9707,0.168,0.086
0.863,0.524,0.306
0.5563,0.642,0.0
-0.0516,0.744,0.756
0.457,0.804,0.345
0.9538,0.604,0.0
0.8271,0.577,0.0
0.0,0.0,0.0
0.383,0.649,0.182
0.8777,0.529,0.0
0.8832,0.456,0.0
0.0,0.0,0.0
0.8908,0.792,0.0
-0.7783,0.0,0.608
0.0,0.0,0.0
0.9155,0.616,0.0
0.6901,0.363,0.0
0.9062,0.682,0.047
0.9695,0.37,0.0
0.8714,0.338,0.169
0.9356,0.236,0.0
0.9465,0.718,0.0
0.8499,0.38,0.0
0.9085,0.338,0.301
-0.6023,0.0,0.149
0.8379,0.287,0.066
0.8885,0.434,0.0
0.7737,0.12,0.141
0.9642,0.239,0.0
0.8297,0.4,0.0
0.352,0.379,0.233
0.926,0.692,0.0
0.7717,0.748,0.216
0.9396,0.627,0.0
0.2263,0.0,0.0
-0.9161,0.2,0.137
0.1298,0.753,0.108
0.0,0.0,0.0
0.5574,0.0,0.0
-0.7096,0.0,0.036
0.4215,0.135,0.0
0.4848,0.235,0.121
0.9674,0.366,0.0
0.0,0.756,0.608
0.9673,0.376,0.0
0.0,0.0,0.0
0.9751,0.479,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.7579,0.606,0.688
0.5574,0.0,0.0
0.9254,0.451,0.0
0.8748,0.57,0.0
0.7764,0.24,0.0
0.9907,0.564,0.0
0.9835,0.317,0.0
0.9595,0.444,0.0
0.8126,0.258,0.0
-0.4449,0.0,0.0
-0.296,0.0,0.196
0.9371,0.388,0.0
0.4754,0.436,0.0
-0.5719,0.0,0.0
0.9671,0.427,0.256
0.9571,0.674,0.0
0.8658,0.829,0.0
0.7181,0.195,0.0
0.9744,0.258,0.0
-0.659,0.0,0.229
0.2732,0.231,0.128
0.9824,0.527,0.0
0.7845,0.434,0.0
-0.0267,0.487,0.087
0.6486,0.57,0.0
0.4754,0.508,0.0
-0.896,0.592,0.411
0.8957,0.419,0.0
0.8998,0.545,0.0
0.5574,0.0,0.0
0.6196,0.325,0.12
0.891,0.853,0.0
-0.603,0.0,0.33
-0.7351,0.0,0.323
0.0,0.0,0.0
0.9531,0.289,0.276
0.875,0.438,0.0
0.9339,0.377,0.0
0.8716,0.298,0.156
-0.25,0.0,0.043
0.7264,0.287,0.071
0.5859,0.366,0.0
0.8176,0.789,0.0
0.3786,0.54,0.523
0.7717,0.401,0.0
0.7148,0.557,0.136
0.0,0.0,0.0
-0.5719,0.0,0.0
0.7184,0.75,0.0
0.8271,0.406,0.0
-0.5719,0.0,0.0
0.8792,0.381,0.161
0.0,0.0,0.0
-0.8319,0.0,0.211
0.8337,0.539,0.12
0.9792,0.28,0.0
0.4215,0.359,0.0
0.0291,0.559,0.164
0.5574,0.643,0.0
0.2023,0.375,0.0
0.9477,0.363,0.0
0.6605,0.167,0.0
0.8012,0.323,0.115
0.8228,0.477,0.074
0.4927,0.444,0.0
-0.8555,0.0,0.137
0.904,0.417,0.0
0.8555,0.758,0.0
0.3612,0.455,0.0
0.8126,0.487,0.0
0.4404,0.744,0.0
-0.8934,0.0,0.423
0.0338,0.502,0.171
0.9631,0.752,0.084
0.9429,0.469,0.0
0.3878,0.437,0.218
0.0,0.0,0.0
-0.4588,0.0,0.188
0.0,0.0,0.0
0.5267,0.241,0.04
0.5801,0.333,0.0
0.6908,0.363,0.0
0.9403,0.287,0.0
-0.8087,0.0,0.0
0.3083,0.577,0.289
0.0,0.0,0.0
0.6486,0.259,0.0
0.8711,0.471,0.141
0.7574,0.276,0.0
-0.0185,0.758,0.366
0.4588,0.6,0.0
0.8689,0.907,0.0
0.9704,0.236,0.0
0.5719,0.649,0.0
0.0,0.0,0.0
0.8635,0.572,0.132
0.5922,0.432,0.082
-0.7003,0.188,0.209
0.4404,0.672,0.172
0.024,0.444,0.508
0.8026,0.317,0.096
0.7906,0.8,0.0
0.9518,0.134,0.13
0.9689,0.498,0.0
0.6249,0.804,0.0
0.8204,0.432,0.279
0.9633,0.315,0.0
0.8316,0.299,0.0
0.8593,0.584,0.08
0.7269,0.67,0.0
0.237,0.577,0.23
-0.5719,0.0,0.0
-0.7814,0.0,0.213
0.8358,0.261,0.0
0.9485,0.275,0.0
0.0,0.0,0.0
-0.6642,0.0,0.288
0.8484,0.716,0.109
-0.25,0.744,0.224
-0.4471,0.082,0.0
0.8519,0.288,0.0
0.9756,0.349,0.0
0.3553,0.369,0.247
0.3818,0.516,0.091
-0.359,0.0,0.061
0.802,0.393,0.0
0.7579,0.632,0.0
-0.5211,0.0,0.078
-0.128,0.104,0.053
0.4754,0.508,0.0
0.0,0.0,0.0
0.9809,0.599,0.0
-0.2154,0.088,0.081
0.8176,0.387,0.134
0.9387,0.318,0.109
0.2534,0.538,0.423
0.0,0.0,0.0
-0.4267,0.39,0.309
0.4203,0.583,0.286
-0.5719,0.0,0.0
-0.3535,0.0,0.235
0.0772,0.192,0.076
0.7553,0.254,0.0
0.7239,0.247,0.0
0.926,0.452,0.0
0.7351,0.323,0.0
0.9843,0.41,0.0
-0.4215,0.0,0.224
0.743,0.278,0.0
0.0,0.0,0.0
-0.296,0.0,0.087
0.0,0.0,0.0
0.6694,0.506,0.038
0.6249,0.185,0.076
-0.3348,0.643,0.108
0.4019,0.73,0.0
0.8343,0.214,0.05
0.0,0.762,0.0
0.6946,0.272,0.044
0.4927,0.516,0.0
0.0,0.0,0.0
0.5719,0.316,0.0
0.9118,0.562,0.0
-0.3063,0.288,0.193
0.5719,0.481,0.0
0.7089,0.09,0.071
0.3612,0.27,0.306
0.9632,0.64,0.0
0.0863,0.529,0.099
0.9422,0.431,0.0
0.5719,0.188,0.0
0.7003,0.756,0.0
0.9675,0.286,0.831
0.2366,0.224,0.153
-0.2484,0.0,0.199
0.6617,0.535,0.086
0.4767,0.437,0.0
0.9344,0.72,0.0
0.7579,0.5,0.0
0.5574,0.0,0.0
0.4588,0.846,0.455
-0.4767,0.119,0.138
0.7269,0.753,0.0
0.924,0.387,0.0
0.0516,0.0,0.0
-0.7663,0.0,0.327
0.4712,0.804,0.404
0.9707,0.176,0.06
0.7569,0.577,0.0
0.9604,0.409,0.0
0.8519,0.699,0.0
0.8225,0.392,0.0
0.3499,0.186,0.093
-0.1779,0.0,0.63
-0.9039,0.0,0.261
0.5574,0.0,0.0
-0.2262,0.403,0.129
0.8016,0.782,0.0
0.8934,0.681,0.0
0.9423,0.376,0.0
-0.6486,0.0,0.292
0.9081,0.746,0.0
-0.0267,0.307,0.105
0.8122,0.603,0.375
0.9413,0.683,0.0
0.992,0.22,0.0
0.9621,0.531,0.0
-0.91,0.0,0.524
0.9728,0.427,0.0
0.9587,0.451,0.0
-0.4767,0.0,0.129
0.8555,0.387,0.11
0.941,0.731,0.0
-0.8782,0.73,0.121
0.9442,0.806,0.0
0.9517,0.706,0.0
0.8439,1.0,0.0
0.3384,0.374,0.0
0.6808,0.284,0.105
0.735,0.748,0.351
0.8554,0.235,0.0
0.9837,0.446,0.0
0.0,0.0,0.0
0.7184,0.697,0.655
-0.8443,0.0,0.184
-0.1779,0.0,0.254
0.997,0.376,0.081
-0.7362,0.0,0.173
0.0,0.0,0.0
0.8807,0.171,0.0
0.7184,0.146,0.0
0.8271,0.313,0.0
0.9154,0.563,0.0
0.9418,0.181,0.105
0.9081,0.358,0.0
0.2006,0.116,0.0
0.8074,0.318,0.0
-0.296,0.0,0.268
0.9346,0.687,0.0
0.6124,0.0,0.0
0.9073,0.487,0.0
0.8225,0.574,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.8271,0.727,0.272
-0.1531,0.0,0.026
0.0644,0.0,0.161
0.7902,0.636,0.0
0.9612,0.307,0.021
-0.7509,0.149,0.102
0.0,0.0,0.0
0.0,0.0,0.0
-0.0772,0.157,0.0
0.796,0.169,0.0
0.5574,0.0,0.0
0.9336,0.571,0.0
0.6369,0.481,0.211
0.8074,0.51,0.0
0.815,0.252,0.0
-0.6249,0.0,0.259
0.8519,0.508,0.0
0.9231,0.519,0.0
0.5994,0.658,0.0
0.0,0.0,0.0
-0.5106,0.319,0.196
0.847,0.545,0.022
0.6249,0.672,0.0
0.7425,0.405,1.0
0.7841,0.419,0.037
0.2732,0.272,0.25
0.9485,0.8,0.0
0.8024,0.475,0.282
0.902,0.467,0.052
0.0,0.0,0.0
0.8529,0.335,0.306
0.9957,0.531,0.0
0.6249,0.255,0.0
-0.7783,0.0,0.756
0.0258,0.388,0.285
-0.7974,0.28,0.324
0.9186,0.591,0.0
0.8271,0.506,0.0
0.9272,0.174,0.034
0.0,0.0,0.0
0.4404,0.744,0.0
0.9468,0.416,0.0
0.9186,0.664,0.0
0.9913,0.503,0.0
0.5334,0.496,0.094
0.128,0.63,0.367
0.0,0.0,0.0
0.9808,0.294,0.0
0.8503,0.384,0.186
0.0,0.0,0.0
0.8576,0.606,0.0
0.8402,0.727,0.0
0.7269,0.433,0.0
0.9633,0.376,0.0
0.713,0.592,0.093
0.9055,0.338,0.0
0.8928,0.321,0.0
0.7845,0.113,0.0
-0.8591,0.0,0.268
-0.6908,0.0,0.851
0.296,0.577,0.116
0.8826,0.308,0.0
-0.7096,0.0,0.196
-0.25,0.577,0.234
0.9066,0.835,0.0
0.9584,0.837,0.0
0.0,0.0,0.0
0.9791,0.338,0.0
0.8847,0.19,0.0
0.5859,0.483,0.087
0.4201,0.482,0.0
0.8271,0.63,0.0
0.8555,0.153,0.0
0.9735,0.701,0.0
-0.9038,0.0,0.191
0.7096,0.223,0.0
0.0,0.0,0.0
0.9747,0.565,0.047
0.5994,0.715,0.0
0.8425,0.394,0.0
0.5574,0.0,0.0
0.7684,0.621,0.146
0.886,0.574,0.0
0.4215,0.737,0.0
0.886,0.291,0.0
0.659,0.186,0.0
-0.34,0.0,0.193
0.9731,0.431,0.131
-0.0772,0.462,0.166
0.6306,0.079,0.0
0.0131,0.0,0.1
0.4939,0.762,0.0
-0.672,0.0,0.115
0.9883,0.474,0.0
0.3612,0.337,0.341
0.5574,0.0,0.0
0.945,0.574,0.0
0.8074,0.291,0.0
-0.5551,0.0,0.223
0.6692,0.209,0.165
0.5945,0.0,0.0
0.6249,0.672,0.0
0.8765,0.302,0.0
-0.5719,0.0,0.0
-0.5367,0.0,0.178
0.8316,0.457,0.0
0.4459,0.636,0.226
0.6983,0.545,0.229
0.8658,0.67,0.0
0.959,0.374,0.0
-0.6901,0.0,0.166
0.5965,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.7906,0.787,0.259
-0.296,0.0,0.355
0.9513,0.392,0.141
0.5859,0.487,0.0
-0.2753,0.318,0.278
-0.296,0.0,1.0
0.5574,0.085,0.0
0.6167,0.3,0.086
0.7645,0.622,0.0
0.8625,0.6,0.0
0.9571,0.382,0.0
0.0258,0.0,0.0
0.9022,0.652,0.0
0.9287,0.263,0.0
-0.7506,0.0,0.112
0.8841,0.69,0.231
0.9583,0.6,0.0
0.8126,0.514,0.0
0.4939,0.286,0.0
0.8169,0.361,0.0
0.836,0.597,0.0
0.9161,0.302,0.0
-0.2923,0.545,0.119
0.8846,0.232,0.0
0.9694,0.315,0.0
0.9245,0.502,0.0
0.4939,0.762,0.0
0.5859,0.792,0.0
0.93,0.56,0.0
0.5719,0.649,0.0
-0.8519,0.0,0.297
0.9359,0.427,0.149
0.9606,0.545,0.0
0.8074,0.51,0.0
-0.5719,0.0,0.0
0.4877,0.283,0.0
-0.7645,0.0,0.121
0.5267,0.111,0.0
0.5509,0.526,0.279
0.5719,0.649,0.0
0.9684,0.267,0.0
0.4754,0.192,0.0
0.0772,0.126,0.0
-0.6249,0.0,0.156
0.0,0.266,0.178
0.8622,0.429,0.0
0.911,0.535,0.0
0.8074,0.709,0.0
0.5106,0.737,0.113
0.8555,0.216,0.0
0.5574,0.0,0.0
0.2666,0.804,0.431
0.9186,0.542,0.0
0.8555,0.254,0.0
0.8795,0.353,0.0
0.9217,0.491,0.0
0.991,0.434,0.0
0.3597,0.15,0.0
0.9908,0.312,0.0
0.9773,0.277,0.0
-0.296,0.0,0.087
0.5956,0.0,0.116
0.0,0.762,0.0
0.8658,0.581,0.0
-0.4767,0.0,0.279
-0.9454,0.0,0.412
0.9294,0.504,0.0
0.4215,0.583,0.0
0.7269,0.455,0.0
0.9834,0.559,0.0
-0.8593,0.0,0.111
-0.4588,0.244,0.1
0.9433,0.444,0.035
0.4404,0.225,0.0
0.9001,0.261,0.0
0.6249,0.577,0.0
0.9186,0.8,0.0
-0.3612,0.362,0.117
0.8458,0.381,0.0
0.4939,0.225,0.0
-0.9332,0.329,0.197
0.9022,0.581,0.0
0.4601,0.64,0.219
0.9603,0.388,0.278
0.9347,0.243,0.0
0.8979,0.548,0.0
0.5719,0.649,0.0
-0.8074,0.0,0.135
0.6705,0.524,0.0
0.9062,0.813,0.0
0.9636,0.119,0.1
0.9337,0.231,0.0
0.3395,0.804,0.351
0.8658,0.604,0.0
0.8779,0.457,0.0
0.9832,0.289,0.0
-0.3818,0.0,0.206
-0.8173,0.0,0.174
0.967,0.449,0.0
0.5574,0.0,0.0
0.4215,0.737,0.0
0.965,0.591,0.218
0.9165,0.369,0.0
0.1531,0.326,0.315
0.879,0.216,0.0
0.4754,0.36,0.0
0.9385,0.451,0.054
0.4588,0.75,0.125
0.9582,0.396,0.0
0.6997,0.399,0.2
0.9333,0.584,0.0
0.8797,0.53,0.0
0.9763,0.165,0.0
-0.5256,0.0,0.091
0.859,0.563,0.175
0.0,0.0,0.0
0.0,0.0,0.0
0.765,0.524,0.0
-0.5719,0.0,0.0
0.9429,0.208,0.032
0.6908,0.533,0.0
0.2732,0.16,0.0
0.9371,0.577,0.0
-0.25,0.0,0.154
0.0,0.307,0.0
0.3553,0.451,0.226
0.9344,0.657,0.275
0.841,0.321,0.0
0.7845,0.18,0.0
0.5789,0.241,0.0
0.9678,0.614,0.06
-0.5619,0.306,0.421
0.9382,0.732,0.0
0.9287,0.421,0.0
-0.3559,0.0,0.228
0.8523,0.418,0.0
0.9915,0.277,0.0
0.7848,0.116,0.088
0.8999,0.316,0.0
-0.5719,0.0,0.0
0.9781,0.294,0.0
0.9442,0.264,0.0
0.9528,0.343,0.0
0.4404,1.0,0.0
0.0772,0.0,0.0
0.9705,0.629,1.0
0.8074,0.252,0.0
0.9954,0.361,0.0
-0.5423,0.0,0.108
0.4822,0.34,0.22
0.2952,0.529,0.097
0.973,0.341,0.0
0.1531,0.737,1.0
0.5574,0.0,0.0
0.6705,0.355,0.0
0.0,0.451,0.0
0.4153,0.672,0.143
-0.8108,0.0,0.4
0.7713,0.436,0.0
0.4215,0.726,0.0
0.5574,0.0,0.0
-0.0018,0.151,0.0
0.4404,0.367,0.162
0.891,0.7,0.0
0.9672,0.529,0.025
0.7269,0.504,0.0
0.4404,0.744,0.0
0.1779,0.153,0.355
0.9894,0.442,0.044
0.0,0.0,0.0
-0.5719,0.0,0.0
0.7635,0.495,0.178
0.939,0.493,0.0
0.1779,0.787,0.2
0.9715,0.362,0.0
0.9287,0.591,0.0
-0.3818,0.281,0.0
0.9373,0.381,0.0
0.9113,0.49,0.0
-0.0111,0.516,0.161
0.7579,0.394,0.0
0.8481,0.349,0.0
-0.4019,0.0,0.172
0.4779,0.394,0.084
0.4905,0.393,0.179
-0.4201,0.0,0.149
0.9213,0.275,0.0
0.9796,0.654,0.0
0.7003,0.293,0.0
0.64,0.346,0.143
-0.3089,0.0,0.429
0.9789,0.468,0.0
-0.0516,0.0,0.0
0.5335,0.317,0.0
0.4404,0.744,0.0
0.0,0.737,0.203
-0.0258,0.737,0.127
0.743,0.263,0.045
0.969,0.262,0.0
-0.3818,0.0,0.565
0.9496,0.404,0.058
0.6571,0.778,0.2
0.9606,0.625,0.0
0.6561,0.23,0.112
0.4975,0.592,0.126
0.5719,0.787,0.0
0.0,0.0,0.0
-0.397,0.0,0.38
0.8516,0.372,0.0
-0.8146,0.3,0.229
0.8074,0.163,0.0
0.0,0.0,0.0
0.8622,0.611,0.0
0.9657,0.263,0.0
0.4939,0.762,0.0
0.6597,0.474,0.0
-0.7096,0.0,0.423
0.6753,0.424,0.134
-0.296,0.0,0.688
0.9809,0.508,0.0
0.5859,0.432,0.0
-0.5423,0.217,0.115
0.7172,0.53,0.0
0.5859,0.337,0.035
0.9648,0.419,0.0
-0.0184,0.792,0.709
0.7863,0.288,0.71
0.6437,0.538,0.194
0.8979,0.36,0.0
0.7252,0.684,0.346
-0.1779,0.0,0.459
0.6908,0.149,0.0
0.9367,0.302,0.0
0.8885,0.538,0.0
-0.9273,0.0,0.176
0.6808,0.492,0.156
0.6486,0.556,0.0
0.8402,0.298,0.119
-0.6601,0.107,0.145
0.988,0.455,0.0
0.4939,0.762,0.0
0.778,0.247,0.0
0.9509,0.48,0.0
0.5859,0.275,0.0
-0.7624,0.0,0.099
0.0,0.0,0.0
0.8998,0.405,0.136
0.0,0.0,0.0
0.5106,0.623,0.0
0.7239,0.544,0.11
-0.6212,0.0,0.203
0.875,0.171,0.0
-0.0552,0.545,0.225
0.0,0.444,0.0
-0.3197,0.0,0.204
0.5574,0.0,0.0
0.9653,0.297,0.0
0.8918,0.385,0.137
0.0,0.213,0.0
0.0,0.0,0.0
0.198,0.416,0.384
0.9509,0.159,0.0
0.965,0.153,0.0
0.0,0.0,0.0
0.9863,0.393,0.0
0.9738,0.234,0.0
-0.5719,0.0,0.0
0.8176,0.661,0.0
0.5719,0.649,0.0
0.8591,0.704,0.0
0.9481,0.564,0.0
0.9058,0.365,0.0
0.969,0.375,0.0
0.5542,0.224,0.213
-0.296,0.0,0.0
0.6597,0.375,0.0
0.765,0.767,0.0
0.9599,0.452,0.0
0.9694,0.378,0.133
0.8268,0.333,0.078
0.9497,0.545,0.0
0.9953,0.463,0.0
0.7096,0.247,0.0
0.9204,0.514,0.0
0.847,0.187,0.0
0.8728,0.479,0.0
0.9274,0.714,0.0
-0.4767,0.0,0.279
0.9253,0.554,0.0
0.7269,0.0,0.0
-0.6124,0.0,0.18
0.0859,0.42,0.178
0.0,0.0,0.0
-0.8442,0.0,0.265
0.0,0.0,0.0
-0.4019,0.0,0.115
0.891,0.699,0.0
0.4404,0.0,0.11
0.234,0.234,0.24
